"region","prefecture","commune","canton","nom","categorie","est_public","a_terrain_sport","lon","lat"
"Maritime","Zio","Zio 1","Abobo","EPL Hikima","Primaire",FALSE,FALSE,1.28922004715756,6.26419921034857
"Maritime","Zio","Zio 1","Abobo","EPP Sagonou","Primaire",FALSE,FALSE,1.30598166666667,6.273205
"Maritime","Lacs","Lacs 3","Gbodjomé","CS La Reference JE","Préscolaire",FALSE,FALSE,1.41442934771966,6.20672473679597
"Maritime","Zio","Zio 1","Abobo","EPL Orphelinat","Primaire",FALSE,TRUE,1.28397107107413,6.267161416948
"Maritime","Golfe","Golfe 1","Bè-Est","Lycée ITEC Amou Fred","Lycée",FALSE,NA,1.26161734970013,6.16470115733453
"Maritime","Zio","Zio 1","Abobo","Institut Scolaire Les Archanges JE","Préscolaire",FALSE,FALSE,1.29146545927328,6.26620037989021
"Maritime","Zio","Zio 1","Abobo","EPP Avetah Ga","Primaire",TRUE,TRUE,1.28744942280635,6.27573511397883
"Maritime","Zio","Zio 1","Abobo","JEP Sagonou","Préscolaire",FALSE,FALSE,1.30660812773905,6.27299259078816
"Maritime","Zio","Zio 1","Abobo","JEPL Hikima","Préscolaire",FALSE,FALSE,1.28927833333333,6.26411166666665
"Maritime","Zio","Zio 1","Abobo","EPP Zegle Sagonou Ga","Primaire",FALSE,FALSE,1.31453446569941,6.27895611690751
"Maritime","Zio","Zio 1","Abobo","Primaire CS Le Prophete","Primaire",FALSE,TRUE,1.28656893494911,6.2608635034747
"Maritime","Zio","Zio 1","Abobo","EPL La Vertu Primaire","Primaire",FALSE,FALSE,1.29784,6.27961333333332
"Maritime","Golfe","Golfe 2","Bè-Centre","EPL Tere EC Annexe","Primaire",FALSE,NA,1.27162699501308,6.19186948941676
"Maritime","Zio","Zio 1","Abobo","EPL La Vertu JE","Préscolaire",FALSE,FALSE,1.29796215024209,6.2796339037203
"Maritime","Zio","Zio 1","Abobo","CEG Aveta Ga","Collège",FALSE,TRUE,1.28607666666667,6.27324333333332
"Maritime","Zio","Zio 1","Abobo","CS Avenir Amitie Schollkrippen JE","Préscolaire",FALSE,FALSE,1.2846,6.2709
"Maritime","Zio","Zio 1","Abobo","CS Avenir Amitie Schollkrippen Primaire","Primaire",FALSE,FALSE,1.28436758413719,6.27103310832316
"Maritime","Zio","Zio 1","Abobo","JEPL La Plenitude","Préscolaire",FALSE,FALSE,1.28387398722059,6.27952969070481
"Maritime","Zio","Zio 1","Abobo","EPP Avetah Gb","Primaire",TRUE,FALSE,1.28819162343753,6.27580256213757
"Maritime","Zio","Zio 1","Abobo","JEPL Yahveh","Préscolaire",FALSE,FALSE,1.27977303863791,6.28959543372185
"Maritime","Golfe","Golfe 4","Amoutivé","EPL Albert Camus","Primaire",FALSE,NA,1.20044575501022,6.14487222792815
"Maritime","Zio","Zio 1","Abobo","CPL CS La Victoire","Collège",FALSE,TRUE,1.29144330909269,6.27416870024422
"Maritime","Zio","Zio 1","Abobo","CS Naphtalia College","Collège",FALSE,FALSE,1.30210013506833,6.27876517534081
"Maritime","Zio","Zio 1","Abobo","CEG Aveta Gb","Collège",FALSE,FALSE,1.28610493977059,6.2731870038549
"Maritime","Zio","Zio 1","Abobo","CEG Aveta Gc","Collège",FALSE,FALSE,1.28612947101782,6.27312074450768
"Maritime","Zio","Zio 1","Abobo","Institut Scolaire Les Archanges College","Collège",FALSE,TRUE,1.29129,6.26637499999999
"Maritime","Zio","Zio 1","Abobo","Insitut Scolaire Les Archanges Primaire","Primaire",FALSE,FALSE,1.29148665059244,6.26637571391328
"Maritime","Zio","Zio 1","Abobo","Institut Scolaire Les Archanges Lycée","Lycée",FALSE,FALSE,1.29124384627783,6.26626091246331
"Maritime","Golfe","Golfe 5","Aflao-Gakli","College Protestant De Lome Amadahome (cplam)","Collège",FALSE,NA,1.16111409663337,6.20551239815019
"Maritime","Zio","Zio 1","Abobo","CS La Releve Primaire","Primaire",FALSE,FALSE,1.28677775484529,6.26139288932272
"Maritime","Zio","Zio 1","Abobo","CPL CS La Racine","Collège",FALSE,TRUE,1.29948294225969,6.25502473249756
"Maritime","Zio","Zio 1","Abobo","CS La Releve College","Collège",FALSE,FALSE,1.28666833333333,6.26140999999998
"Maritime","Zio","Zio 1","Abobo","CS La Releve JE","Préscolaire",FALSE,FALSE,1.28675645828272,6.26132787106118
"Maritime","Zio","Zio 1","Abobo","CPL Mesko","Collège",FALSE,FALSE,1.31072465498101,6.27440977522704
"Maritime","Zio","Zio 1","Abobo","CS Avenir Amitie Schollkrippen College","Collège",FALSE,FALSE,1.28413359190919,6.2709097024115
"Maritime","Zio","Zio 1","Abobo","EPL La Lumiere Divine","Primaire",FALSE,FALSE,1.32092666666667,6.26625333333332
"Maritime","Zio","Zio 1","Abobo","EPL CS La Racine","Primaire",FALSE,TRUE,1.29945166666667,6.25499999999998
"Plateaux","Kloto","Kloto 1","Kpadapé","EPP Nyive","Primaire",TRUE,FALSE,0.58135221431932,6.77774952449337
"Maritime","Zio","Zio 1","Abobo","EPL La Simplicite Ga","Primaire",FALSE,TRUE,1.29615513637436,6.24979653337276
"Maritime","Zio","Zio 1","Abobo","Complexe Scolaire Victoire Plus Primaire","Primaire",FALSE,TRUE,1.29429397900061,6.25651714830962
"Maritime","Zio","Zio 1","Abobo","Complexe Scolaire Victoire Plus JE","Préscolaire",FALSE,TRUE,1.29432837222702,6.25658964256189
"Maritime","Zio","Zio 1","Abobo","Complexe Scolaire Victoire Plus","Lycée",FALSE,TRUE,1.29421051538141,6.25636842300414
"Maritime","Zio","Zio 1","Abobo","JE CS Trone De Dieu","Préscolaire",FALSE,FALSE,1.30248935842328,6.25143362924145
"Maritime","Zio","Zio 1","Abobo","JEPL Les Anges Abolave","Préscolaire",FALSE,TRUE,1.30100877067229,6.2469707357973
"Maritime","Zio","Zio 1","Abobo","CS Alekam College","Collège",FALSE,FALSE,1.29870461192617,6.24050101417698
"Maritime","Zio","Zio 1","Abobo","CS Alekam Primaire","Primaire",FALSE,FALSE,1.29866958588389,6.24044829038247
"Plateaux","Kloto","Kloto 1","Kpadapé","CEG Kpadape","Collège",FALSE,TRUE,0.589477207731184,6.83555467988038
"Maritime","Zio","Zio 1","Abobo","CS Alekam JE","Préscolaire",FALSE,FALSE,1.29876465964953,6.2406406818047
"Maritime","Zio","Zio 1","Abobo","EPL Les Anges Abolave","Primaire",FALSE,FALSE,1.301005,6.24707833333331
"Maritime","Zio","Zio 1","Abobo","EPL La Simplicite Gb","Primaire",FALSE,TRUE,1.29626214008235,6.24981588986806
"Maritime","Zio","Zio 1","Abobo","JEPL La Simplicite","Préscolaire",FALSE,TRUE,1.29633347466528,6.24983861725633
"Maritime","Zio","Zio 1","Abobo","Ecole Évangélique Méthodiste La Grace","Primaire",FALSE,TRUE,1.29088126770516,6.2546010146572
"Maritime","Zio","Zio 1","Djagblé","CEGIL Amelibome","Collège",FALSE,FALSE,1.25869666666667,6.27401333333333
"Maritime","Zio","Zio 1","Abobo","JEE La Grace","Préscolaire",FALSE,TRUE,1.29139333333333,6.25441166666664
"Maritime","Zio","Zio 2","Mission-Tové","CS Tchakoura JE","Préscolaire",FALSE,FALSE,1.13094913096985,6.31563877356648
"Maritime","Zio","Zio 1","Abobo","Ecole Évangélique Méthodiste John Wesley De Djagble","Collège",FALSE,TRUE,1.29101655459389,6.25456000089798
"Maritime","Zio","Zio 1","Abobo","EPC Abobo","Primaire",FALSE,FALSE,1.37642213793552,6.24145415631626
"Maritime","Zio","Zio 1","Abobo","JEC Abobo","Préscolaire",FALSE,FALSE,1.37647278996931,6.24166318675813
"Maritime","Zio","Zio 1","Dalavé","EPL Le Royaume Divin Primaire","Primaire",FALSE,FALSE,1.24840239739369,6.37459027166954
"Maritime","Zio","Zio 1","Abobo","EPP Abobo","Primaire",TRUE,FALSE,1.37445216034744,6.24043581388204
"Maritime","Zio","Zio 1","Abobo","JEP Abobo","Préscolaire",TRUE,FALSE,1.37462832701478,6.24044617830799
"Maritime","Zio","Zio 1","Abobo","EPP Abobo Ziogba","Primaire",TRUE,FALSE,1.37949026276187,6.21614351592023
"Maritime","Zio","Zio 1","Abobo","EPP Abobo Kpoguede","Primaire",TRUE,FALSE,1.37499392849349,6.24735641568371
"Maritime","Zio","Zio 1","Abobo","JEP Dekpo","Préscolaire",TRUE,FALSE,1.37442041470642,6.2821833707467
"Maritime","Zio","Zio 1","Abobo","EPP Dekpo","Primaire",TRUE,FALSE,1.37481685114021,6.2816885518895
"Maritime","Zio","Zio 1","Abobo","JEP Abobo Kpoguede","Préscolaire",TRUE,FALSE,1.37529019074445,6.24650643092245
"Maritime","Zio","Zio 1","Abobo","Lycée Abobo","Lycée",TRUE,TRUE,1.37087791494439,6.23409982640016
"Maritime","Zio","Zio 1","Abobo","CEG Abobo","Collège",TRUE,TRUE,1.37074480238524,6.23397345952223
"Maritime","Zio","Zio 1","Abobo","EPL La Cle Du Savoir","Primaire",FALSE,TRUE,1.30678374969479,6.24325402443845
"Maritime","Zio","Zio 1","Abobo","CS Saint Laurent College","Collège",FALSE,TRUE,1.30734631737945,6.23713325881642
"Maritime","Zio","Zio 1","Abobo","EPL Aiaped","Primaire",FALSE,FALSE,1.32094323321662,6.2581498211805
"Maritime","Zio","Zio 1","Abobo","JEP Nyamadzi","Préscolaire",TRUE,TRUE,1.31413121109135,6.26069418511535
"Maritime","Zio","Zio 1","Abobo","EPP Ketapui Ga","Primaire",TRUE,FALSE,1.30385658645206,6.25982137767042
"Maritime","Zio","Zio 1","Abobo","EPL Les Benis","Primaire",FALSE,TRUE,1.30411666666667,6.2457433333333
"Maritime","Zio","Zio 1","Djagblé","EPL Lauriane Jardin d'enfants","Préscolaire",FALSE,FALSE,1.28331403587048,6.25322713881495
"Maritime","Zio","Zio 1","Abobo","EPP Lebe Ameleki","Primaire",TRUE,FALSE,1.32297039187041,6.2196267265857
"Kara","Kéran","Kéran 2","Ossacré","Ecole Coranique De Pangouda","Primaire",FALSE,FALSE,0.804556666666667,10.0202366666667
"Maritime","Zio","Zio 1","Abobo","EPL Koffidjin","Primaire",TRUE,FALSE,1.30313572642865,6.26170759917399
"Maritime","Zio","Zio 1","Abobo","EPP Nyamadzi","Primaire",TRUE,TRUE,1.31488684960249,6.26098933570692
"Maritime","Zio","Zio 1","Abobo","EPL Premices","Primaire",FALSE,FALSE,1.30415094335003,6.24846996969696
"Maritime","Zio","Zio 1","Abobo","JEP Ketapui","Préscolaire",TRUE,FALSE,1.30366833333333,6.25907333333333
"Maritime","Zio","Zio 1","Abobo","EPP Abolave","Primaire",TRUE,FALSE,1.31089583351313,6.24489150442866
"Maritime","Zio","Zio 1","Abobo","JEP Lebe Ameleki","Préscolaire",TRUE,FALSE,1.32287309773106,6.21927755810612
"Maritime","Golfe","Golfe 5","Aflao-Gakli","EPL Le Roitelet Annexe","Primaire",FALSE,NA,1.17160038786617,6.19628757217427
"Maritime","Zio","Zio 1","Abobo","EPP Kaglokope","Primaire",FALSE,TRUE,1.34482840890755,6.25799348829172
"Maritime","Zio","Zio 1","Abobo","EPP Abobo Logui","Primaire",TRUE,TRUE,1.33495069480855,6.24585083615525
"Maritime","Zio","Zio 1","Abobo","JEP Lebe Centre","Préscolaire",TRUE,FALSE,1.34978764857084,6.21931011163409
"Maritime","Zio","Zio 1","Abobo","EPL Sinai 2","Primaire",FALSE,FALSE,1.34568490511451,6.22262280344812
"Maritime","Zio","Zio 1","Abobo","Complexe Scolaire Saint Laurent Primaire","Primaire",FALSE,FALSE,1.30738666974843,6.23729101273592
"Maritime","Zio","Zio 1","Abobo","EPP Ketapui Gb","Primaire",TRUE,TRUE,1.30428081366367,6.25966857885016
"Maritime","Zio","Zio 1","Abobo","EPP Lebe Adidome","Primaire",TRUE,FALSE,1.30665186488485,6.23200298558246
"Maritime","Zio","Zio 1","Abobo","JEPL Les Benis","Préscolaire",FALSE,FALSE,1.30411456006792,6.24569142636261
"Maritime","Zio","Zio 1","Abobo","EPP Lebe Centre Ga","Primaire",TRUE,FALSE,1.35006512056749,6.21899328124472
"Maritime","Zio","Zio 1","Abobo","EPL Le Consolateur","Primaire",FALSE,FALSE,1.32899877516052,6.24537429052596
"Maritime","Zio","Zio 1","Abobo","EPP Lebe Centre","Primaire",TRUE,FALSE,1.34976337208751,6.21883590076299
"Maritime","Zio","Zio 1","Abobo","EPL Lumiere De L'education Primaire","Primaire",FALSE,FALSE,1.33790337655166,6.23579728146614
"Maritime","Zio","Zio 1","Abobo","Primaire CS Trone De Dieu Annexe","Primaire",FALSE,FALSE,1.30235168491318,6.25144384276071
"Maritime","Zio","Zio 1","Abobo","CPL Premices","Collège",FALSE,TRUE,1.30408861723749,6.24822236430417
"Maritime","Golfe","Golfe 5","Aflao-Gakli","EPL Mon Berger","Primaire",FALSE,NA,1.17352416717248,6.19985933446629
"Maritime","Zio","Zio 1","Abobo","EPE Lumiere De L'education College","Collège",FALSE,FALSE,1.33754839073087,6.23516419220244
"Maritime","Zio","Zio 1","Abobo","College CS Trone De Dieu Annexe","Collège",FALSE,FALSE,1.30238577549663,6.25134999942822
"Maritime","Zio","Zio 1","Abobo","CS Saint Laurent JE","Préscolaire",TRUE,TRUE,1.30731446936342,6.23731363670889
"Maritime","Zio","Zio 1","Abobo","CEG Dalave","Collège",TRUE,FALSE,1.30975591881841,6.24528974745187
"Maritime","Zio","Zio 1","Abobo","CEG Abolave Ga","Collège",TRUE,TRUE,1.30974979980749,6.24525740717084
"Maritime","Zio","Zio 1","Abobo","CPL John Wesley","Collège",FALSE,TRUE,1.30431902755121,6.24179228744308
"Maritime","Zio","Zio 1","Abobo","CS La Cle Du Savoir College","Collège",FALSE,TRUE,1.30695737845103,6.24288885960412
"Maritime","Zio","Zio 2","Kovié","CPL EI Nelson Mandela Kkd","Collège",FALSE,FALSE,1.08013205187634,6.30918787088538
"Maritime","Zio","Zio 1","Abobo","JEPL La Cle Du Savoir","Préscolaire",FALSE,TRUE,1.30687101066697,6.2433497830392
"Maritime","Zio","Zio 1","Abobo","ITP Carrefour Des Leaders","Lycée",FALSE,FALSE,1.3065307567005,6.24233933179075
"Maritime","Zio","Zio 1","Abobo","JEP Abolave","Préscolaire",TRUE,TRUE,1.31058333333333,6.24470999999998
"Maritime","Zio","Zio 1","Abobo","CS La Cle Du Savoir Lycée","Lycée",FALSE,TRUE,1.30709537415228,6.24284525200538
"Maritime","Zio","Zio 1","Abobo","EPL Petit Pas","Primaire",FALSE,FALSE,1.31816528877662,6.26392202046884
"Maritime","Zio","Zio 1","Abobo","CEG Lebe","Collège",TRUE,TRUE,1.33538357940947,6.23256949169551
"Maritime","Zio","Zio 1","Dalavé","Institut Scolaire Shalom Primaire","Primaire",FALSE,FALSE,1.26208840296205,6.32604423197463
"Maritime","Zio","Zio 1","Djagblé","EPE My Excellency Ga","Primaire",FALSE,FALSE,1.27917984496125,6.27215575156101
"Maritime","Zio","Zio 1","Djagblé","EPL Les Tenors","Primaire",FALSE,FALSE,1.26505365208207,6.26183837887926
"Maritime","Zio","Zio 1","Djagblé","JEPE CS My Excellency","Préscolaire",FALSE,FALSE,1.27917882745539,6.27163721394339
"Maritime","Zio","Zio 1","Djagblé","Institut Scolaire Casa Life Primaire","Primaire",FALSE,FALSE,1.267468881189,6.26610051485906
"Maritime","Zio","Zio 1","Djagblé","EPP Gbama Hlan Gb","Primaire",TRUE,FALSE,1.25829779123157,6.26376790736448
"Maritime","Zio","Zio 1","Djagblé","CS Ulysse Primaire","Primaire",FALSE,FALSE,1.25644897782148,6.27395997536322
"Maritime","Zio","Zio 1","Djagblé","CS Ulysse JE","Préscolaire",FALSE,FALSE,1.25645111984287,6.2739427536689
"Maritime","Golfe","Golfe 5","Aflao-Gakli","Cs Marie Antoinette Annexe Jel","Préscolaire",FALSE,NA,1.17467160995639,6.19633996549418
"Maritime","Zio","Zio 1","Djagblé","El N'sougnon","Primaire",FALSE,FALSE,1.2774453732277,6.26151680597624
"Maritime","Zio","Zio 1","Djagblé","EPL La Patience JE","Préscolaire",FALSE,FALSE,1.27384619851775,6.26539808024941
"Maritime","Zio","Zio 1","Djagblé","EPC Gbamakope","Primaire",TRUE,FALSE,1.26639772820678,6.26526560236571
"Maritime","Zio","Zio 1","Djagblé","Institut Scolaire Bethel","Primaire",FALSE,FALSE,1.27869256951903,6.2692972617098
"Maritime","Zio","Zio 1","Djagblé","EPC Gbamakope Jardin D'enfants","Préscolaire",TRUE,FALSE,1.26638729396177,6.26524719196272
"Maritime","Zio","Zio 1","Djagblé","Jardin d'enfants Institut Scolaire Bethel","Préscolaire",FALSE,FALSE,1.27841009320572,6.26956841361421
"Maritime","Zio","Zio 1","Djagblé","Ecole Privee Laïque Mission Caleb","Primaire",FALSE,FALSE,1.2779918994343,6.26258015659785
"Maritime","Zio","Zio 1","Djagblé","CS La Belle Etoile Primaire","Primaire",FALSE,FALSE,1.27079363040648,6.27003118569245
"Maritime","Golfe","Golfe 5","Aflao-Gakli","Cs Marie Antoinette Annexe Primaire","Primaire",FALSE,NA,1.17473885277137,6.19634458733243
"Maritime","Zio","Zio 1","Djagblé","CEG Gbamakope","Collège",TRUE,TRUE,1.26647127274211,6.27154297046132
"Maritime","Zio","Zio 1","Djagblé","CS Ulysse College","Collège",FALSE,FALSE,1.25643491250819,6.27393782265086
"Maritime","Zio","Zio 1","Djagblé","CS La Belle Etoile College","Collège",FALSE,FALSE,1.27075333333334,6.27005695052042
"Maritime","Zio","Zio 1","Djagblé","CPE My Excellency Ga","Collège",FALSE,FALSE,1.27904230853073,6.27163387571202
"Maritime","Zio","Zio 1","Djagblé","CS EPE My Excellency Gb","Primaire",FALSE,FALSE,1.27907915767626,6.27204497129645
"Maritime","Zio","Zio 1","Djagblé","LPE My Excellency","Lycée",FALSE,FALSE,1.27913,6.27177
"Maritime","Zio","Zio 1","Djagblé","CS CPE My Excellency Gb","Collège",FALSE,TRUE,1.27909666666667,6.27171166666665
"Maritime","Golfe","Golfe 5","Aflao-Gakli","Cs Marie Antoinette Annexe Primaire","Collège",FALSE,NA,1.17464845228915,6.19627110385788
"Maritime","Zio","Zio 1","Djagblé","College Prive Laique Le Paradis","Collège",FALSE,FALSE,1.27794901228969,6.26241994328366
"Plateaux","Kloto","Kloto 1","Womé","JEP Klomayondi Gb","Préscolaire",TRUE,FALSE,0.551266206808605,6.83913510066424
"Maritime","Zio","Zio 1","Djagblé","CS Evangelique Ekam JEsus Revient Primaire","Primaire",FALSE,TRUE,1.27073932373193,6.26731462582807
"Maritime","Zio","Zio 1","Djagblé","CS Evangelique Ekam JEsus Revient Jardin d'enfants","Préscolaire",FALSE,FALSE,1.27079443573207,6.26731691538851
"Maritime","Zio","Zio 1","Djagblé","Ecole Privee Laique La Voie Du Bonheur Primaire","Primaire",FALSE,TRUE,1.26250270068978,6.26248885593307
"Maritime","Zio","Zio 1","Djagblé","JEPL Les Tenors","Préscolaire",FALSE,FALSE,1.26503732752059,6.26175400664131
"Maritime","Golfe","Golfe 5","Aflao-Gakli","College Prive Descartes","Collège",FALSE,NA,1.1920067107962,6.17191421008175
"Maritime","Zio","Zio 1","Djagblé","Complexe Scolaire Baptiste Les Sentinelles Primaire","Primaire",FALSE,TRUE,1.25347395228944,6.26994562994686
"Maritime","Zio","Zio 1","Djagblé","Complexe Scolaire Baptiste Les Sentinelles Jardin d'enfants","Préscolaire",FALSE,TRUE,1.2535070140074,6.26991590313306
"Maritime","Zio","Zio 1","Djagblé","CS Sainte Olive JE","Préscolaire",FALSE,FALSE,1.25323206015966,6.2731971379634
"Maritime","Zio","Zio 1","Djagblé","Jardin d'enfants EPL La Voie Du Bonheur","Préscolaire",FALSE,FALSE,1.26241254215511,6.26240606877148
"Maritime","Zio","Zio 1","Djagblé","CS Sainte Olive Primaire","Primaire",FALSE,FALSE,1.25316304572937,6.27324442276236
"Maritime","Zio","Zio 1","Djagblé","EPP Gbama Hlan Ga","Primaire",TRUE,FALSE,1.25790284688108,6.26357877321543
"Maritime","Zio","Zio 1","Djagblé","CS Sainte Olive College","Collège",FALSE,FALSE,1.25318681948758,6.27327417466019
"Maritime","Golfe","Golfe 5","Aflao-Gakli","EPP Batome GB","Primaire",FALSE,NA,1.19020026904262,6.18546529477882
"Maritime","Zio","Zio 1","Djagblé","CS Evangelique Ekam JEsus Revient Lycée","Lycée",FALSE,TRUE,1.27080806256822,6.26759601453668
"Maritime","Zio","Zio 1","Djagblé","CS Evangelique Ekam JEsus Revient College","Collège",FALSE,TRUE,1.27077920446134,6.26752421769974
"Maritime","Zio","Zio 1","Djagblé","Complexe Scolaire Baptiste Les Sentinelles College","Collège",FALSE,TRUE,1.25357087548955,6.26989625169998
"Maritime","Zio","Zio 1","Djagblé","CS Sainte Olive Lycée","Lycée",FALSE,FALSE,1.25339248437859,6.27333312496494
"Maritime","Zio","Zio 1","Djagblé","Lycée Hlankope","Lycée",TRUE,TRUE,1.25707582674306,6.27127059982436
"Maritime","Zio","Zio 1","Djagblé","JE Ecole Privee Laïque Mission Caleb","Préscolaire",FALSE,FALSE,1.2781984010897,6.26276658784907
"Maritime","Zio","Zio 1","Djagblé","JEP Gbama Hlan","Préscolaire",TRUE,FALSE,1.25783475529755,6.26417933427747
"Maritime","Golfe","Golfe 5","Aflao-Gakli","EPP Batome GA","Primaire",FALSE,NA,1.18996077150456,6.18511650769648
"Maritime","Zio","Zio 1","Djagblé","Primaire EPL La Nativite Du Christ","Primaire",FALSE,FALSE,1.26009368308628,6.26723325014793
"Maritime","Zio","Zio 1","Djagblé","EPL La Patience Primaire","Primaire",FALSE,FALSE,1.27382945461558,6.26531465496898
"Maritime","Zio","Zio 1","Djagblé","JE EPL La Nativite Du Christ","Préscolaire",FALSE,FALSE,1.26011139835573,6.26725011983123
"Plateaux","Kloto","Kloto 1","Womé","JEP Wome","Préscolaire",TRUE,FALSE,0.575255005047413,6.84826382791668
"Maritime","Zio","Zio 1","Djagblé","Institut Scolaire Casa Life Jardin d'enfants","Préscolaire",FALSE,FALSE,1.26738401602589,6.2658955171603
"Maritime","Zio","Zio 1","Djagblé","CS Lumiere Et Son Lycée","Lycée",FALSE,FALSE,1.27823562223285,6.25568424230984
"Maritime","Zio","Zio 1","Djagblé","JE CS Prince Emmanuel","Préscolaire",FALSE,TRUE,1.29555114940708,6.24253028262169
"Maritime","Zio","Zio 1","Djagblé","EPC Djagble","Primaire",FALSE,FALSE,1.28789278360781,6.25244462349852
"Maritime","Zio","Zio 1","Djagblé","JEC Djagble","Préscolaire",FALSE,FALSE,1.28763196009704,6.25254112075493
"Maritime","Zio","Zio 1","Djagblé","EPL Le President","Primaire",FALSE,FALSE,1.29429156610194,6.23387696742654
"Maritime","Zio","Zio 1","Djagblé","EPL Amenouve JE","Préscolaire",FALSE,FALSE,1.27754571168476,6.25183281911826
"Maritime","Zio","Zio 1","Djagblé","Primaire Institut Scolaire Le Souverain","Primaire",FALSE,FALSE,1.29033733343546,6.24974144198039
"Maritime","Zio","Zio 1","Djagblé","CS Kekey Jardin D'enfants","Préscolaire",FALSE,TRUE,1.27897348963045,6.25232495854444
"Maritime","Zio","Zio 1","Djagblé","EPL Le Secours JE","Préscolaire",FALSE,FALSE,1.2710897383622,6.25564210052866
"Maritime","Zio","Zio 1","Djagblé","EPP Djagble Gd","Primaire",TRUE,FALSE,1.28196063857832,6.24915812841853
"Plateaux","Moyen-Mono","Moyen-Mono 1","Tohoun","JEP Adanyihohoe","Préscolaire",TRUE,FALSE,1.60542833333333,7.09307166666666
"Maritime","Zio","Zio 1","Djagblé","EPP Djagble Ge","Primaire",TRUE,TRUE,1.28237256245933,6.25071547676728
"Maritime","Zio","Zio 4","Gapé-Centre","JEC Gape Atchanve","Préscolaire",FALSE,TRUE,0.989910363146374,6.57815720907968
"Maritime","Zio","Zio 1","Djagblé","EPP Djagble Ga","Primaire",TRUE,TRUE,1.28280325979226,6.25178995772495
"Maritime","Zio","Zio 1","Djagblé","Institut Scolaire Le Souverain Jardin d'enfants","Préscolaire",FALSE,FALSE,1.29049246906179,6.24972022420487
"Maritime","Zio","Zio 1","Djagblé","EPL La CITE D Excellence","Primaire",FALSE,FALSE,1.2914726874538,6.24630639739044
"Maritime","Zio","Zio 1","Djagblé","EPL Lauriane Primaire","Primaire",FALSE,FALSE,1.28333419851449,6.2532185809663
"Maritime","Zio","Zio 1","Djagblé","Primaire CS El Shaddai","Primaire",FALSE,FALSE,1.27375391476568,6.25330930527994
"Maritime","Zio","Zio 1","Djagblé","Primaire CS La Lumiere V","Primaire",FALSE,FALSE,1.28608314772912,6.2398142438971
"Maritime","Golfe","Golfe 5","Aflao-Gakli","EPP Batome GC","Primaire",FALSE,NA,1.1900609685728,6.18536072620726
